rater_id,sentence,rating,sense,verb,typicality,naturalness,sentence_type,surprisal,freq,verbnet_class
a0690de5-6c66-493f-aa64-6dbfcb9a6347,The artist drew the picture.,100.0,"art, the action of illustrating/making pictures with a writing implement",draw,target,target,target,114.76196,3466,"best_guess,create,scribble"
3c26202e-a7f1-49e4-bef4-44a1fe38a21b,The artist drew the picture.,100.0,"art, the action of illustrating/making pictures with a writing implement",draw,target,target,target,114.76196,3466,"best_guess,create,scribble"
d88f2c2c-fd83-48e8-99f8-e0f051d0b7e2,The artist drew the picture.,100.0,"art, the action of illustrating/making pictures with a writing implement",draw,target,target,target,114.76196,3466,"best_guess,create,scribble"
8a7451bc-0b00-483c-a093-b63790fc6100,The artist drew the painting.,61.0,"art, the action of illustrating/making pictures with a writing implement",draw,target,target,target,128.55005,3466,"best_guess,create,scribble"
f985db36-b752-448b-a4f7-1293dc3a3f47,The artist drew the painting.,100.0,"art, the action of illustrating/making pictures with a writing implement",draw,target,target,target,128.55005,3466,"best_guess,create,scribble"
943018bf-9b03-46cd-bc23-dad4421d91c6,The artist drew the painting.,100.0,"art, the action of illustrating/making pictures with a writing implement",draw,target,target,target,128.55005,3466,"best_guess,create,scribble"
a0690de5-6c66-493f-aa64-6dbfcb9a6347,The artist drew the painting.,100.0,"art, the action of illustrating/making pictures with a writing implement",draw,target,target,target,128.55005,3466,"best_guess,create,scribble"
3c26202e-a7f1-49e4-bef4-44a1fe38a21b,The artist drew the painting.,100.0,"art, the action of illustrating/making pictures with a writing implement",draw,target,target,target,128.55005,3466,"best_guess,create,scribble"
d88f2c2c-fd83-48e8-99f8-e0f051d0b7e2,The artist drew the painting.,100.0,"art, the action of illustrating/making pictures with a writing implement",draw,target,target,target,128.55005,3466,"best_guess,create,scribble"
8a7451bc-0b00-483c-a093-b63790fc6100,The thief drew the gun.,100.0,"pull, extract, withdraw",draw,target,target,target,99.08837,3466,"best_guess,create,scribble"
f985db36-b752-448b-a4f7-1293dc3a3f47,The thief drew the gun.,100.0,"pull, extract, withdraw",draw,target,target,target,99.08837,3466,"best_guess,create,scribble"
943018bf-9b03-46cd-bc23-dad4421d91c6,The thief drew the gun.,75.0,"pull, extract, withdraw",draw,target,target,target,99.08837,3466,"best_guess,create,scribble"
a0690de5-6c66-493f-aa64-6dbfcb9a6347,The thief drew the gun.,100.0,"pull, extract, withdraw",draw,target,target,target,99.08837,3466,"best_guess,create,scribble"
3c26202e-a7f1-49e4-bef4-44a1fe38a21b,The thief drew the gun.,82.0,"pull, extract, withdraw",draw,target,target,target,99.08837,3466,"best_guess,create,scribble"
d88f2c2c-fd83-48e8-99f8-e0f051d0b7e2,The thief drew the gun.,100.0,"pull, extract, withdraw",draw,target,target,target,99.08837,3466,"best_guess,create,scribble"
8a7451bc-0b00-483c-a093-b63790fc6100,The water dropped the bread.,0.0,"go down, cause to fall",drop,target,target,target,115.49333,3794,"run,roll"
f985db36-b752-448b-a4f7-1293dc3a3f47,The water dropped the bread.,0.0,"go down, cause to fall",drop,target,target,target,115.49333,3794,"run,roll"
943018bf-9b03-46cd-bc23-dad4421d91c6,The water dropped the bread.,0.0,"go down, cause to fall",drop,target,target,target,115.49333,3794,"run,roll"
a0690de5-6c66-493f-aa64-6dbfcb9a6347,The water dropped the bread.,0.0,"go down, cause to fall",drop,target,target,target,115.49333,3794,"run,roll"
3c26202e-a7f1-49e4-bef4-44a1fe38a21b,The water dropped the bread.,0.0,"go down, cause to fall",drop,target,target,target,115.49333,3794,"run,roll"
d88f2c2c-fd83-48e8-99f8-e0f051d0b7e2,The water dropped the bread.,0.0,"go down, cause to fall",drop,target,target,target,115.49333,3794,"run,roll"
8a7451bc-0b00-483c-a093-b63790fc6100,The company dropped the requirement.,100.0,"remove, end",drop,target,target,target,155.846,3794,"run,roll"
f985db36-b752-448b-a4f7-1293dc3a3f47,The company dropped the requirement.,100.0,"remove, end",drop,target,target,target,155.846,3794,"run,roll"
943018bf-9b03-46cd-bc23-dad4421d91c6,The company dropped the requirement.,54.0,"remove, end",drop,target,target,target,155.846,3794,"run,roll"
a0690de5-6c66-493f-aa64-6dbfcb9a6347,The company dropped the requirement.,100.0,"remove, end",drop,target,target,target,155.846,3794,"run,roll"
3c26202e-a7f1-49e4-bef4-44a1fe38a21b,The company dropped the requirement.,100.0,"remove, end",drop,target,target,target,155.846,3794,"run,roll"
d88f2c2c-fd83-48e8-99f8-e0f051d0b7e2,The company dropped the requirement.,90.0,"remove, end",drop,target,target,target,155.846,3794,"run,roll"
8a7451bc-0b00-483c-a093-b63790fc6100,The mayor dropped the idea.,100.0,"give, esp. names, mention in an offhand way",drop,target,target,target,104.887276,3794,"run,roll"
f985db36-b752-448b-a4f7-1293dc3a3f47,The mayor dropped the idea.,100.0,"give, esp. names, mention in an offhand way",drop,target,target,target,104.887276,3794,"run,roll"
943018bf-9b03-46cd-bc23-dad4421d91c6,The mayor dropped the idea.,63.0,"give, esp. names, mention in an offhand way",drop,target,target,target,104.887276,3794,"run,roll"
a0690de5-6c66-493f-aa64-6dbfcb9a6347,The mayor dropped the idea.,100.0,"give, esp. names, mention in an offhand way",drop,target,target,target,104.887276,3794,"run,roll"
3c26202e-a7f1-49e4-bef4-44a1fe38a21b,The mayor dropped the idea.,100.0,"give, esp. names, mention in an offhand way",drop,target,target,target,104.887276,3794,"run,roll"
d88f2c2c-fd83-48e8-99f8-e0f051d0b7e2,The mayor dropped the idea.,87.0,"give, esp. names, mention in an offhand way",drop,target,target,target,104.887276,3794,"run,roll"
8a7451bc-0b00-483c-a093-b63790fc6100,The film dropped the director.,43.0,"give, esp. names, mention in an offhand way",drop,target,target,target,131.48691,3794,"run,roll"
f985db36-b752-448b-a4f7-1293dc3a3f47,The film dropped the director.,99.0,"give, esp. names, mention in an offhand way",drop,target,target,target,131.48691,3794,"run,roll"
943018bf-9b03-46cd-bc23-dad4421d91c6,The film dropped the director.,68.0,"give, esp. names, mention in an offhand way",drop,target,target,target,131.48691,3794,"run,roll"
a0690de5-6c66-493f-aa64-6dbfcb9a6347,The film dropped the director.,33.0,"give, esp. names, mention in an offhand way",drop,target,target,target,131.48691,3794,"run,roll"
3c26202e-a7f1-49e4-bef4-44a1fe38a21b,The film dropped the director.,100.0,"give, esp. names, mention in an offhand way",drop,target,target,target,131.48691,3794,"run,roll"
d88f2c2c-fd83-48e8-99f8-e0f051d0b7e2,The film dropped the director.,100.0,"give, esp. names, mention in an offhand way",drop,target,target,target,131.48691,3794,"run,roll"
8a7451bc-0b00-483c-a093-b63790fc6100,The salary earned the doctor.,0.0,wages,earn,target,target,target,188.28044,2872,get
f985db36-b752-448b-a4f7-1293dc3a3f47,The salary earned the doctor.,0.0,wages,earn,target,target,target,188.28044,2872,get
943018bf-9b03-46cd-bc23-dad4421d91c6,The salary earned the doctor.,85.0,wages,earn,target,target,target,188.28044,2872,get
a0690de5-6c66-493f-aa64-6dbfcb9a6347,The salary earned the doctor.,0.0,wages,earn,target,target,target,188.28044,2872,get
3c26202e-a7f1-49e4-bef4-44a1fe38a21b,The salary earned the doctor.,37.0,wages,earn,target,target,target,188.28044,2872,get
d88f2c2c-fd83-48e8-99f8-e0f051d0b7e2,The salary earned the doctor.,19.0,wages,earn,target,target,target,188.28044,2872,get
8a7451bc-0b00-483c-a093-b63790fc6100,The teacher earned the salary.,100.0,wages,earn,target,target,target,134.49416,2872,get
f985db36-b752-448b-a4f7-1293dc3a3f47,The teacher earned the salary.,100.0,wages,earn,target,target,target,134.49416,2872,get
943018bf-9b03-46cd-bc23-dad4421d91c6,The teacher earned the salary.,69.0,wages,earn,target,target,target,134.49416,2872,get
a0690de5-6c66-493f-aa64-6dbfcb9a6347,The teacher earned the salary.,100.0,wages,earn,target,target,target,134.49416,2872,get
3c26202e-a7f1-49e4-bef4-44a1fe38a21b,The teacher earned the salary.,100.0,wages,earn,target,target,target,134.49416,2872,get
d88f2c2c-fd83-48e8-99f8-e0f051d0b7e2,The teacher earned the salary.,100.0,wages,earn,target,target,target,134.49416,2872,get
8a7451bc-0b00-483c-a093-b63790fc6100,The fire fired the potatoes.,0.0,cause to burn or bake,fire,target,target,target,123.32402,4041,"remove,fire"
f985db36-b752-448b-a4f7-1293dc3a3f47,The fire fired the potatoes.,28.0,cause to burn or bake,fire,target,target,target,123.32402,4041,"remove,fire"
943018bf-9b03-46cd-bc23-dad4421d91c6,The fire fired the potatoes.,0.0,cause to burn or bake,fire,target,target,target,123.32402,4041,"remove,fire"
a0690de5-6c66-493f-aa64-6dbfcb9a6347,The fire fired the potatoes.,0.0,cause to burn or bake,fire,target,target,target,123.32402,4041,"remove,fire"
3c26202e-a7f1-49e4-bef4-44a1fe38a21b,The fire fired the potatoes.,35.0,cause to burn or bake,fire,target,target,target,123.32402,4041,"remove,fire"
d88f2c2c-fd83-48e8-99f8-e0f051d0b7e2,The fire fired the potatoes.,0.0,cause to burn or bake,fire,target,target,target,123.32402,4041,"remove,fire"
8a7451bc-0b00-483c-a093-b63790fc6100,The chef folded the flour.,100.0,mix ingredients gently,fold,target,target,target,106.12388,767,"bend,crane"
f985db36-b752-448b-a4f7-1293dc3a3f47,The chef folded the flour.,55.0,mix ingredients gently,fold,target,target,target,106.12388,767,"bend,crane"
943018bf-9b03-46cd-bc23-dad4421d91c6,The chef folded the flour.,69.0,mix ingredients gently,fold,target,target,target,106.12388,767,"bend,crane"
a0690de5-6c66-493f-aa64-6dbfcb9a6347,The chef folded the flour.,100.0,mix ingredients gently,fold,target,target,target,106.12388,767,"bend,crane"
3c26202e-a7f1-49e4-bef4-44a1fe38a21b,The chef folded the flour.,100.0,mix ingredients gently,fold,target,target,target,106.12388,767,"bend,crane"
d88f2c2c-fd83-48e8-99f8-e0f051d0b7e2,The chef folded the flour.,97.0,mix ingredients gently,fold,target,target,target,106.12388,767,"bend,crane"
8a7451bc-0b00-483c-a093-b63790fc6100,The cake folded the two.,0.0,mix ingredients gently,fold,target,target,target,132.43694,767,"bend,crane"
f985db36-b752-448b-a4f7-1293dc3a3f47,The cake folded the two.,0.0,mix ingredients gently,fold,target,target,target,132.43694,767,"bend,crane"
943018bf-9b03-46cd-bc23-dad4421d91c6,The cake folded the two.,0.0,mix ingredients gently,fold,target,target,target,132.43694,767,"bend,crane"
a0690de5-6c66-493f-aa64-6dbfcb9a6347,The cake folded the two.,0.0,mix ingredients gently,fold,target,target,target,132.43694,767,"bend,crane"
3c26202e-a7f1-49e4-bef4-44a1fe38a21b,The cake folded the two.,8.0,mix ingredients gently,fold,target,target,target,132.43694,767,"bend,crane"
d88f2c2c-fd83-48e8-99f8-e0f051d0b7e2,The cake folded the two.,6.0,mix ingredients gently,fold,target,target,target,132.43694,767,"bend,crane"
8a7451bc-0b00-483c-a093-b63790fc6100,The butcher hacked the beefsteak.,88.0,chop sloppily,hack,target,target,target,143.85127,206,cut
f985db36-b752-448b-a4f7-1293dc3a3f47,The butcher hacked the beefsteak.,100.0,chop sloppily,hack,target,target,target,143.85127,206,cut
943018bf-9b03-46cd-bc23-dad4421d91c6,The butcher hacked the beefsteak.,88.0,chop sloppily,hack,target,target,target,143.85127,206,cut
a0690de5-6c66-493f-aa64-6dbfcb9a6347,The butcher hacked the beefsteak.,88.0,chop sloppily,hack,target,target,target,143.85127,206,cut
3c26202e-a7f1-49e4-bef4-44a1fe38a21b,The butcher hacked the beefsteak.,96.0,chop sloppily,hack,target,target,target,143.85127,206,cut
d88f2c2c-fd83-48e8-99f8-e0f051d0b7e2,The butcher hacked the beefsteak.,72.0,chop sloppily,hack,target,target,target,143.85127,206,cut
8a7451bc-0b00-483c-a093-b63790fc6100,The baseball hit the fence.,100.0,strike,hit,target,target,target,110.98073,6140,"throw,hit"
f985db36-b752-448b-a4f7-1293dc3a3f47,The baseball hit the fence.,100.0,strike,hit,target,target,target,110.98073,6140,"throw,hit"
943018bf-9b03-46cd-bc23-dad4421d91c6,The baseball hit the fence.,100.0,strike,hit,target,target,target,110.98073,6140,"throw,hit"
a0690de5-6c66-493f-aa64-6dbfcb9a6347,The baseball hit the fence.,100.0,strike,hit,target,target,target,110.98073,6140,"throw,hit"
3c26202e-a7f1-49e4-bef4-44a1fe38a21b,The baseball hit the fence.,100.0,strike,hit,target,target,target,110.98073,6140,"throw,hit"
d88f2c2c-fd83-48e8-99f8-e0f051d0b7e2,The baseball hit the fence.,100.0,strike,hit,target,target,target,110.98073,6140,"throw,hit"
8a7451bc-0b00-483c-a093-b63790fc6100,The ball hit the wall.,100.0,"reach, encounter",hit,target,target,target,96.21945,6140,"throw,hit"
f985db36-b752-448b-a4f7-1293dc3a3f47,The ball hit the wall.,100.0,"reach, encounter",hit,target,target,target,96.21945,6140,"throw,hit"
943018bf-9b03-46cd-bc23-dad4421d91c6,The ball hit the wall.,81.0,"reach, encounter",hit,target,target,target,96.21945,6140,"throw,hit"
a0690de5-6c66-493f-aa64-6dbfcb9a6347,The ball hit the wall.,100.0,"reach, encounter",hit,target,target,target,96.21945,6140,"throw,hit"
3c26202e-a7f1-49e4-bef4-44a1fe38a21b,The ball hit the wall.,100.0,"reach, encounter",hit,target,target,target,96.21945,6140,"throw,hit"
d88f2c2c-fd83-48e8-99f8-e0f051d0b7e2,The ball hit the wall.,88.0,"reach, encounter",hit,target,target,target,96.21945,6140,"throw,hit"
8a7451bc-0b00-483c-a093-b63790fc6100,The road hit the forest.,0.0,"go to, turn to",hit,target,target,target,160.22763,6140,"throw,hit"
f985db36-b752-448b-a4f7-1293dc3a3f47,The road hit the forest.,0.0,"go to, turn to",hit,target,target,target,160.22763,6140,"throw,hit"
943018bf-9b03-46cd-bc23-dad4421d91c6,The road hit the forest.,0.0,"go to, turn to",hit,target,target,target,160.22763,6140,"throw,hit"
a0690de5-6c66-493f-aa64-6dbfcb9a6347,The road hit the forest.,0.0,"go to, turn to",hit,target,target,target,160.22763,6140,"throw,hit"
3c26202e-a7f1-49e4-bef4-44a1fe38a21b,The road hit the forest.,0.0,"go to, turn to",hit,target,target,target,160.22763,6140,"throw,hit"
d88f2c2c-fd83-48e8-99f8-e0f051d0b7e2,The road hit the forest.,1.0,"go to, turn to",hit,target,target,target,160.22763,6140,"throw,hit"
8a7451bc-0b00-483c-a093-b63790fc6100,The team killed the opposition.,100.0,"do well, win, accomplish some task",kill,target,target,target,146.08931,4977,murder
f985db36-b752-448b-a4f7-1293dc3a3f47,The team killed the opposition.,87.0,"do well, win, accomplish some task",kill,target,target,target,146.08931,4977,murder
943018bf-9b03-46cd-bc23-dad4421d91c6,The team killed the opposition.,85.0,"do well, win, accomplish some task",kill,target,target,target,146.08931,4977,murder
a0690de5-6c66-493f-aa64-6dbfcb9a6347,The team killed the opposition.,86.0,"do well, win, accomplish some task",kill,target,target,target,146.08931,4977,murder
3c26202e-a7f1-49e4-bef4-44a1fe38a21b,The team killed the opposition.,100.0,"do well, win, accomplish some task",kill,target,target,target,146.08931,4977,murder
d88f2c2c-fd83-48e8-99f8-e0f051d0b7e2,The team killed the opposition.,87.0,"do well, win, accomplish some task",kill,target,target,target,146.08931,4977,murder
8a7451bc-0b00-483c-a093-b63790fc6100,The team killed the game.,53.0,"do well, win, accomplish some task",kill,target,target,target,127.639626,4977,murder
f985db36-b752-448b-a4f7-1293dc3a3f47,The team killed the game.,65.0,"do well, win, accomplish some task",kill,target,target,target,127.639626,4977,murder
943018bf-9b03-46cd-bc23-dad4421d91c6,The team killed the game.,80.0,"do well, win, accomplish some task",kill,target,target,target,127.639626,4977,murder
a0690de5-6c66-493f-aa64-6dbfcb9a6347,The team killed the game.,100.0,"do well, win, accomplish some task",kill,target,target,target,127.639626,4977,murder
3c26202e-a7f1-49e4-bef4-44a1fe38a21b,The team killed the game.,100.0,"do well, win, accomplish some task",kill,target,target,target,127.639626,4977,murder
d88f2c2c-fd83-48e8-99f8-e0f051d0b7e2,The team killed the game.,28.0,"do well, win, accomplish some task",kill,target,target,target,127.639626,4977,murder
8a7451bc-0b00-483c-a093-b63790fc6100,The teacher knew the name.,100.0,kennen,know,target,target,target,134.15271,2131,comprehend
f985db36-b752-448b-a4f7-1293dc3a3f47,The teacher knew the name.,100.0,kennen,know,target,target,target,134.15271,2131,comprehend
943018bf-9b03-46cd-bc23-dad4421d91c6,The teacher knew the name.,67.0,kennen,know,target,target,target,134.15271,2131,comprehend
a0690de5-6c66-493f-aa64-6dbfcb9a6347,The teacher knew the name.,100.0,kennen,know,target,target,target,134.15271,2131,comprehend
3c26202e-a7f1-49e4-bef4-44a1fe38a21b,The teacher knew the name.,100.0,kennen,know,target,target,target,134.15271,2131,comprehend
d88f2c2c-fd83-48e8-99f8-e0f051d0b7e2,The teacher knew the name.,94.0,kennen,know,target,target,target,134.15271,2131,comprehend
8a7451bc-0b00-483c-a093-b63790fc6100,The cat knew the mousehole.,100.0,kennen,know,target,target,target,123.60542,2131,comprehend
f985db36-b752-448b-a4f7-1293dc3a3f47,The cat knew the mousehole.,100.0,kennen,know,target,target,target,123.60542,2131,comprehend
943018bf-9b03-46cd-bc23-dad4421d91c6,The cat knew the mousehole.,80.0,kennen,know,target,target,target,123.60542,2131,comprehend
a0690de5-6c66-493f-aa64-6dbfcb9a6347,The cat knew the mousehole.,100.0,kennen,know,target,target,target,123.60542,2131,comprehend
3c26202e-a7f1-49e4-bef4-44a1fe38a21b,The cat knew the mousehole.,58.0,kennen,know,target,target,target,123.60542,2131,comprehend
d88f2c2c-fd83-48e8-99f8-e0f051d0b7e2,The cat knew the mousehole.,27.0,kennen,know,target,target,target,123.60542,2131,comprehend
8a7451bc-0b00-483c-a093-b63790fc6100,The dog knew the cat.,100.0,"recognize, differentiate",know,target,target,target,125.04606,2131,comprehend
f985db36-b752-448b-a4f7-1293dc3a3f47,The dog knew the cat.,74.0,"recognize, differentiate",know,target,target,target,125.04606,2131,comprehend
943018bf-9b03-46cd-bc23-dad4421d91c6,The dog knew the cat.,66.0,"recognize, differentiate",know,target,target,target,125.04606,2131,comprehend
a0690de5-6c66-493f-aa64-6dbfcb9a6347,The dog knew the cat.,100.0,"recognize, differentiate",know,target,target,target,125.04606,2131,comprehend
3c26202e-a7f1-49e4-bef4-44a1fe38a21b,The dog knew the cat.,77.0,"recognize, differentiate",know,target,target,target,125.04606,2131,comprehend
d88f2c2c-fd83-48e8-99f8-e0f051d0b7e2,The dog knew the cat.,86.0,"recognize, differentiate",know,target,target,target,125.04606,2131,comprehend
8a7451bc-0b00-483c-a093-b63790fc6100,The mayor launched the citywide.,72.0,"set off, introduce, bring up, start, take off",launch,target,target,target,123.70436,4326,throw
f985db36-b752-448b-a4f7-1293dc3a3f47,The mayor launched the citywide.,0.0,"set off, introduce, bring up, start, take off",launch,target,target,target,123.70436,4326,throw
943018bf-9b03-46cd-bc23-dad4421d91c6,The mayor launched the citywide.,76.0,"set off, introduce, bring up, start, take off",launch,target,target,target,123.70436,4326,throw
a0690de5-6c66-493f-aa64-6dbfcb9a6347,The mayor launched the citywide.,0.0,"set off, introduce, bring up, start, take off",launch,target,target,target,123.70436,4326,throw
3c26202e-a7f1-49e4-bef4-44a1fe38a21b,The mayor launched the citywide.,64.0,"set off, introduce, bring up, start, take off",launch,target,target,target,123.70436,4326,throw
d88f2c2c-fd83-48e8-99f8-e0f051d0b7e2,The mayor launched the citywide.,83.0,"set off, introduce, bring up, start, take off",launch,target,target,target,123.70436,4326,throw
8a7451bc-0b00-483c-a093-b63790fc6100,The students met the faculty.,100.0,"get together (with), come together spatially, get together",meet,target,target,target,146.5093,5350,encounter
f985db36-b752-448b-a4f7-1293dc3a3f47,The students met the faculty.,100.0,"get together (with), come together spatially, get together",meet,target,target,target,146.5093,5350,encounter
943018bf-9b03-46cd-bc23-dad4421d91c6,The students met the faculty.,88.0,"get together (with), come together spatially, get together",meet,target,target,target,146.5093,5350,encounter
a0690de5-6c66-493f-aa64-6dbfcb9a6347,The students met the faculty.,100.0,"get together (with), come together spatially, get together",meet,target,target,target,146.5093,5350,encounter
3c26202e-a7f1-49e4-bef4-44a1fe38a21b,The students met the faculty.,95.0,"get together (with), come together spatially, get together",meet,target,target,target,146.5093,5350,encounter
d88f2c2c-fd83-48e8-99f8-e0f051d0b7e2,The students met the faculty.,89.0,"get together (with), come together spatially, get together",meet,target,target,target,146.5093,5350,encounter
8a7451bc-0b00-483c-a093-b63790fc6100,The teacher passed the paperwork.,65.0,give,pass,target,target,target,147.12512,2702,throw
f985db36-b752-448b-a4f7-1293dc3a3f47,The teacher passed the paperwork.,100.0,give,pass,target,target,target,147.12512,2702,throw
943018bf-9b03-46cd-bc23-dad4421d91c6,The teacher passed the paperwork.,100.0,give,pass,target,target,target,147.12512,2702,throw
a0690de5-6c66-493f-aa64-6dbfcb9a6347,The teacher passed the paperwork.,86.0,give,pass,target,target,target,147.12512,2702,throw
3c26202e-a7f1-49e4-bef4-44a1fe38a21b,The teacher passed the paperwork.,100.0,give,pass,target,target,target,147.12512,2702,throw
d88f2c2c-fd83-48e8-99f8-e0f051d0b7e2,The teacher passed the paperwork.,94.0,give,pass,target,target,target,147.12512,2702,throw
8a7451bc-0b00-483c-a093-b63790fc6100,The doctor passed the swab.,90.0,push through a passage (like a clot),pass,target,target,target,162.66031,2702,throw
f985db36-b752-448b-a4f7-1293dc3a3f47,The doctor passed the swab.,100.0,push through a passage (like a clot),pass,target,target,target,162.66031,2702,throw
943018bf-9b03-46cd-bc23-dad4421d91c6,The doctor passed the swab.,80.0,push through a passage (like a clot),pass,target,target,target,162.66031,2702,throw
a0690de5-6c66-493f-aa64-6dbfcb9a6347,The doctor passed the swab.,100.0,push through a passage (like a clot),pass,target,target,target,162.66031,2702,throw
3c26202e-a7f1-49e4-bef4-44a1fe38a21b,The doctor passed the swab.,100.0,push through a passage (like a clot),pass,target,target,target,162.66031,2702,throw
d88f2c2c-fd83-48e8-99f8-e0f051d0b7e2,The doctor passed the swab.,100.0,push through a passage (like a clot),pass,target,target,target,162.66031,2702,throw
8a7451bc-0b00-483c-a093-b63790fc6100,The boy pinched the girl.,100.0,squeeze tightly to cause pain,pinch,target,target,target,120.56046,406,steal
f985db36-b752-448b-a4f7-1293dc3a3f47,The boy pinched the girl.,100.0,squeeze tightly to cause pain,pinch,target,target,target,120.56046,406,steal
943018bf-9b03-46cd-bc23-dad4421d91c6,The boy pinched the girl.,45.0,squeeze tightly to cause pain,pinch,target,target,target,120.56046,406,steal
a0690de5-6c66-493f-aa64-6dbfcb9a6347,The boy pinched the girl.,100.0,squeeze tightly to cause pain,pinch,target,target,target,120.56046,406,steal
3c26202e-a7f1-49e4-bef4-44a1fe38a21b,The boy pinched the girl.,42.0,squeeze tightly to cause pain,pinch,target,target,target,120.56046,406,steal
d88f2c2c-fd83-48e8-99f8-e0f051d0b7e2,The boy pinched the girl.,100.0,squeeze tightly to cause pain,pinch,target,target,target,120.56046,406,steal
8a7451bc-0b00-483c-a093-b63790fc6100,The city pinched the moneybudget.,33.0,be miserly,pinch,target,target,target,180.91869,406,steal
f985db36-b752-448b-a4f7-1293dc3a3f47,The city pinched the moneybudget.,31.0,be miserly,pinch,target,target,target,180.91869,406,steal
943018bf-9b03-46cd-bc23-dad4421d91c6,The city pinched the moneybudget.,81.0,be miserly,pinch,target,target,target,180.91869,406,steal
a0690de5-6c66-493f-aa64-6dbfcb9a6347,The city pinched the moneybudget.,100.0,be miserly,pinch,target,target,target,180.91869,406,steal
3c26202e-a7f1-49e4-bef4-44a1fe38a21b,The city pinched the moneybudget.,100.0,be miserly,pinch,target,target,target,180.91869,406,steal
d88f2c2c-fd83-48e8-99f8-e0f051d0b7e2,The city pinched the moneybudget.,80.0,be miserly,pinch,target,target,target,180.91869,406,steal
8a7451bc-0b00-483c-a093-b63790fc6100,The conductor pitched the orchestra.,41.0,set a musical tone,pitch,target,target,target,112.409225,1835,throw
f985db36-b752-448b-a4f7-1293dc3a3f47,The conductor pitched the orchestra.,10.0,set a musical tone,pitch,target,target,target,112.409225,1835,throw
943018bf-9b03-46cd-bc23-dad4421d91c6,The conductor pitched the orchestra.,100.0,set a musical tone,pitch,target,target,target,112.409225,1835,throw
a0690de5-6c66-493f-aa64-6dbfcb9a6347,The conductor pitched the orchestra.,100.0,set a musical tone,pitch,target,target,target,112.409225,1835,throw
3c26202e-a7f1-49e4-bef4-44a1fe38a21b,The conductor pitched the orchestra.,43.0,set a musical tone,pitch,target,target,target,112.409225,1835,throw
d88f2c2c-fd83-48e8-99f8-e0f051d0b7e2,The conductor pitched the orchestra.,82.0,set a musical tone,pitch,target,target,target,112.409225,1835,throw
8a7451bc-0b00-483c-a093-b63790fc6100,The singer pitched the note.,45.0,set a musical tone,pitch,target,target,target,174.27583,1835,throw
f985db36-b752-448b-a4f7-1293dc3a3f47,The singer pitched the note.,16.0,set a musical tone,pitch,target,target,target,174.27583,1835,throw
943018bf-9b03-46cd-bc23-dad4421d91c6,The singer pitched the note.,88.0,set a musical tone,pitch,target,target,target,174.27583,1835,throw
a0690de5-6c66-493f-aa64-6dbfcb9a6347,The singer pitched the note.,100.0,set a musical tone,pitch,target,target,target,174.27583,1835,throw
3c26202e-a7f1-49e4-bef4-44a1fe38a21b,The singer pitched the note.,86.0,set a musical tone,pitch,target,target,target,174.27583,1835,throw
d88f2c2c-fd83-48e8-99f8-e0f051d0b7e2,The singer pitched the note.,77.0,set a musical tone,pitch,target,target,target,174.27583,1835,throw
8a7451bc-0b00-483c-a093-b63790fc6100,The company pitched the idea.,100.0,advertise in strongly positive terms,pitch,target,target,target,128.62015,1835,throw
f985db36-b752-448b-a4f7-1293dc3a3f47,The company pitched the idea.,100.0,advertise in strongly positive terms,pitch,target,target,target,128.62015,1835,throw
943018bf-9b03-46cd-bc23-dad4421d91c6,The company pitched the idea.,100.0,advertise in strongly positive terms,pitch,target,target,target,128.62015,1835,throw
a0690de5-6c66-493f-aa64-6dbfcb9a6347,The company pitched the idea.,100.0,advertise in strongly positive terms,pitch,target,target,target,128.62015,1835,throw
3c26202e-a7f1-49e4-bef4-44a1fe38a21b,The company pitched the idea.,100.0,advertise in strongly positive terms,pitch,target,target,target,128.62015,1835,throw
d88f2c2c-fd83-48e8-99f8-e0f051d0b7e2,The company pitched the idea.,100.0,advertise in strongly positive terms,pitch,target,target,target,128.62015,1835,throw
8a7451bc-0b00-483c-a093-b63790fc6100,The poster posted the posters.,55.0,"cf report, put up for public view",post,target,target,target,137.25702,2488,send
f985db36-b752-448b-a4f7-1293dc3a3f47,The poster posted the posters.,100.0,"cf report, put up for public view",post,target,target,target,137.25702,2488,send
943018bf-9b03-46cd-bc23-dad4421d91c6,The poster posted the posters.,64.0,"cf report, put up for public view",post,target,target,target,137.25702,2488,send
a0690de5-6c66-493f-aa64-6dbfcb9a6347,The poster posted the posters.,27.0,"cf report, put up for public view",post,target,target,target,137.25702,2488,send
3c26202e-a7f1-49e4-bef4-44a1fe38a21b,The poster posted the posters.,100.0,"cf report, put up for public view",post,target,target,target,137.25702,2488,send
d88f2c2c-fd83-48e8-99f8-e0f051d0b7e2,The poster posted the posters.,100.0,"cf report, put up for public view",post,target,target,target,137.25702,2488,send
8a7451bc-0b00-483c-a093-b63790fc6100,The reporter posted the latest.,100.0,tell someone news as it comes in,post,target,target,target,121.91736,2488,send
f985db36-b752-448b-a4f7-1293dc3a3f47,The reporter posted the latest.,57.0,tell someone news as it comes in,post,target,target,target,121.91736,2488,send
943018bf-9b03-46cd-bc23-dad4421d91c6,The reporter posted the latest.,81.0,tell someone news as it comes in,post,target,target,target,121.91736,2488,send
a0690de5-6c66-493f-aa64-6dbfcb9a6347,The reporter posted the latest.,100.0,tell someone news as it comes in,post,target,target,target,121.91736,2488,send
